"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"17358","UTKSMA","EQ","UTKARSH SMALL FIN LTD",0.01,1,"","",0,10,"INE735W01017",61.6,37.2,61.6,37.2,"","","",0,0,0,60.3,40.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UTKARSHBNK"
"17364","VINORG","EQ","VINATI ORGANICS LIMITED",0.01,1,"","",0,1,"INE410B01037",2195,1692.55,2377,14.61,"","","",0,0,0,2072.2,1381.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VINATIORGA"
"17370","STABM","EQ","STATE BANK OF MYSORE",0.01,1,"","",0,10,"INE651A01020",747,352.2,1241.54,349,"","","",0,0,0,727.25,484.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MYSOREBANK"
"17372","DRODES","SM","DRONE DESTINATION LIMITED",0.01,1,"","",0,10,"INE0P7201019",0,0,156,95,"","","",0,0,0,171.75,114.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DRONE"
"17380","EXCINF","BE","EXCEL REALTY N INFRA LIMITED",0.01,1,"","",0,1,"INE688J01023",0.7,0.2,3.02,0.05,"","","",0,0,0,0.4,0.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EXCEL"
"17384","NORPP1","E1","NORTH EA CA CO LTD PP",0.01,1,"","",0,1,"IN9553C01014",0,0,10.2,7.55,"","","",0,0,0,12.15,8.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NECCLTDPP"
"17388","ADAPOW","EQ","ADANI POWER LIMITED",0.01,1,"","",0,10,"INE814H01011",409.7,132.4,432.5,15.15,"","","",0,0,0,461.55,307.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ADANIPOWER"
"17395","SBIGSE","EQ","SBI MF ETF 10 YEAR GILT",0.01,1,"","",0,10,"INF200KA1JT1",0,0,241.7,117.23,"","","",0,0,0,261.06,174.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SETF10GILT"
"17399","SERCAR","SM","SERVICE CARE LIMITED",0.01,1,"","",0,10,"INE0P1Q01015",0,0,74,49.25,"","","",0,0,0,70.6,47.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SERVICE"
"17400","NHPC","EQ","NHPC LIMITED",0.01,1,"","",0,10,"INE848E01016",56.85,36.75,56.85,14.8,"","","",0,0,0,60.15,40.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NHPC"
"17415","PREEXP","BE","PREMIER EXPLOSIVES LTD",0.01,1,"","",0,10,"INE863B01011",1321.1,350.4,1321.1,55.1,"","","",0,0,0,1271,1150,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PREMEXPLN"
"17419","MIRBAN","EQ","Mirae Asset Nifty Bank ETF",0.01,1,"","",0,400,"INF769K01KR3",553.25,421,553.25,421,"","","",0,0,0,516.49,344.32,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BANKETF"
"17422","JINCOT","BE","JINDAL COTEX LIMITED",0.01,1,"","",0,10,"INE904J01016",4.9,1.65,166,1.4,"","","",0,0,0,2.6,2.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JINDCOT"
"17424","GLOSPI","EQ","GLOBUS SPIRITS LIMITED",0.01,1,"","",0,10,"INE615I01010",1327.7,721.5,1759.5,39,"","","",0,0,0,997.3,664.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GLOBUSSPR"
"17433","NETTEC","EQ","NETWEB TECHNOLOGIES INDIA LTD",0.01,1,"","",0,2,"INE0NT901020",952,738.6,952,738.6,"","","",0,0,0,876.55,717.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NETWEB"
"17438","OILIND","EQ","OIL INDIA LIMITED",0.01,1,"","",0,10,"INE274J01014",339.4,193.25,339.4,63.5,"","","",0,0,0,364.05,242.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OIL"
"17466","EURMUL","BE","EURO MULTIVISION LIMITED",0.01,1,"","",0,10,"INE063J01011",2.7,0.3,80.7,0.3,"","","",0,0,0,1.5,1.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EUROMULTI"
"17468","MAXVEN","EQ","MAX VENTURES & INDUSTRIES LTD",0.01,1,"","",0,10,"INE154U01015",222.35,108,222.35,24.7,"","","",0,0,0,259.4,173,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAXVIL"
"1747","MEDMAT","EQ","MEDIA MATRIX WORLDWIDE LTD",0.01,1,"","",0,1,"INE200D01020",8.3,2.85,8.3,2.85,"","","",0,0,0,7.25,4.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MMWL"
"17475","ICIN20","EQ","ICICI PRU NIFTY50 VALUE 20 ETF",0.01,1,"","",0,10,"INF109KB1WY5",119.2,90.7,119.2,32.89,"","","",0,0,0,133.75,89.16,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ICICINV20"
"17477","CONPRI","EQ","CONTROL PRINT (INDIA) LTD",0.01,1,"","",0,10,"INE663B01015",896.35,375,896.35,145.1,"","","",0,0,0,1046.9,698,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CONTROLPR"
"17478","INHN32","AO","INDIABULLS HOU.FIN. 27JL25",0.01,1,"","",0,1000,"INE148I07OI3",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"17484","LLOSTE","EQ","UTTAM VALUE STEELS LTD",0.01,1,"","",0,1,"INE292A01023",0.85,0.05,15.9,0.05,"","","",0,0,0,0.25,0.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UVSL"
"17485","INHN33","AP","INDIABULLS HOU.FIN.9.65",0.01,1,"","",0,1000,"INE148I07OM5",0,0,990,934,"","","",0,0,0,1152.45,768.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"17486","SQSIND","EQ","EXPLEO SOLUTIONS LIMITED",0.01,1,"","",0,10,"INE201K01015",1777.2,1151,1291,32.1,"","","",0,0,0,1586.45,1057.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EXPLEOSOL"
"17488","INHN34","AQ","INDIABULLS HOU.FIN.8.88",0.01,1,"","",0,1000,"INE148I07OJ1",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"17501","INHN35","AR","INDIABULLS HOU.FIN.9.25",0.01,1,"","",0,1000,"INE148I07OL7",0,0,950,950,"","","",0,0,0,1140,760,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"17503","INHN36","AS","INDIABULLS HOU.FIN.I&II 27JL25",0.01,1,"","",0,1000,"INE148I07OK9",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"17505","INHN37","AT","INDIABULLS HOU.FIN. III 27JL25",0.01,1,"","",0,1000,"INE148I07OO1",0,0,980,920.3,"","","",0,0,0,1128,752,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"17508","INHN38","AU","INDIABULLS HOU.FIN.27JL26",0.01,1,"","",0,1000,"INE148I07ON3",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"17511","ADHIND","BE","INCREDIBLE INDUSTRIES LTD",0.01,1,"","",0,10,"INE452L01012",44.8,18.2,193.95,11.7,"","","",0,0,0,38.1,34.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INCREDIBLE"
"17515","INHN39","AV","INDIABULLS HOU.FIN.9.90",0.01,1,"","",0,1000,"INE148I07OR4",0,0,970,970,"","","",0,0,0,1164,776,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"17518","SETAUT","BE","SETCO AUTOMOTIVE LIMITED",0.01,1,"","",0,2,"INE878E01021",14.5,4.7,74.25,4.7,"","","",0,0,0,6.75,6.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SETCO"
"17520","RATPOW","EQ","RATTANINDIA POWER LIMITED",0.01,1,"","",0,10,"INE399K01017",7.95,2.8,45.05,0.95,"","","",0,0,0,7.45,6.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RTNPOWER"
"17521","INHN40","AW","INDIABULLS HOU.FIN.9.02",0.01,1,"","",0,1000,"INE148I07OQ6",0,0,984.8,815.5,"","","",0,0,0,1164,776,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"17527","MAHSTE","EQ","MAHAMAYA STEEL INDUSTRIES LTD",0.01,1,"","",0,10,"INE451L01014",91.9,48.95,504.2,48.95,"","","",0,0,0,99.9,66.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAHASTEEL"
"17528","INHN41","AX","INDIABULLS HOU.FIN.9.48",0.01,1,"","",0,1000,"INE148I07OP8",0,0,1065,911,"","","",0,0,0,1272.6,848.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"1753","JINIRO","EQ","JINDAL IRON AND STEEL CO",0.01,1,"","",0,10,"INE020A01010",448.3,122,448.3,4.5,"","","",0,0,0,512.85,341.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JINDALIRON"
"17534","MAHGAS","EQ","MAHANAGAR GAS LIMITED",0.01,1,"","",0,10,"INE002S01010",1152,820.1,1377.5,492.65,"","","",0,0,0,1142.8,935.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MGL"
"17535","INHN42","AY","INDIABULLS HOU.FIN. VI 27JL26",0.01,1,"","",0,1000,"INE148I07OS2",0,0,0,0,"","","",0,0,0,1206,804,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"17541","DAMTHR","EQ","DAMODAR INDUSTRIES LIMITED",0.01,1,"","",0,5,"INE497D01022",66.85,36.55,81.4,15,"","","",0,0,0,62.7,41.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DAMODARIND"
"17542","INHN43","AZ","INDIABULLS HOU.FIN.10.15",0.01,1,"","",0,1000,"INE148I07OW4",0,0,1003.1,980,"","","",0,0,0,1203.72,802.48,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"17546","INHN44","BA","INDIABULLS HOU.FIN. 9.25",0.01,1,"","",0,1000,"INE148I07OU8",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"17547","AMRHEA","EQ","AMRUTANJAN HEALTH CARE LIMITED",0.01,1,"","",0,1,"INE098F01031",775.45,554.05,1024.55,41.3,"","","",0,0,0,725.6,483.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AMRUTANJAN"
"17553","BIMBEA","EQ","BIMETAL BEARINGS LTD",0.01,1,"","",0,10,"INE469A01019",497,193.5,500,67.05,"","","",0,0,0,562.2,374.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BIMETAL"
"1756","JINPOL","EQ","JINDAL POLY FILMS LTD",0.01,1,"","",0,10,"INE197D01010",909,484.95,1449,13,"","","",0,0,0,760.4,507,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JINDALPOLY"
"17564","INHN45","BC","INDIABULLS HOU.FIN. 9.71",0.01,1,"","",0,1000,"INE148I07OT0",0,0,1000,900,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"17572","MIRN1D","EQ","Mirae Asset Nif. 1D Liquid ETF",0.01,1,"","",0,1000,"INF769K01KS1",1000.84,999,1000.84,999,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LIQUID"
"17576","DSPPRI","EQ","DSP NIFTY PRIVATE BANK ETF",0.01,1,"","",0,10,"INF740KA1TA7",28.06,21.75,28.06,21.75,"","","",0,0,0,26.83,17.88,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DSPPVBKETF"
"17588","BIRTYR","BE","BIRLA TYRES LIMITED",0.01,1,"","",0,10,"INE0AEJ01013",5.8,3.75,53.1,2.7,"","","",0,0,0,5.55,5.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BIRLATYRE"
"17589","KSE","BE","KSE LTD",0.01,1,"","",0,10,"INE953E01014",698.65,185.25,698.65,156,"","","",0,0,0,732.5,662.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KSE"
"17598","ASSALC","EQ","ASSOCIATED ALCOHOLS & BREWERIE",0.01,1,"","",0,10,"INE073G01016",507.9,315,653.65,2.5,"","","",0,0,0,560.5,373.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASALCBR"
"17601","MARCON","BE","MARG LIMITED",0.01,1,"","",0,10,"INE941E01019",24.05,6.2,243.9,6.2,"","","",0,0,0,16.8,11.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MARG"
"17603","EPCIND","EQ","MAHINDRA EPC IRRIGATION LTD",0.01,1,"","",0,10,"INE215D01010",133.5,83.8,194.5,70.8,"","","",0,0,0,141.35,94.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAHEPC"
"17613","DSPSNX","EQ","DSP S&P BSE SENSEX ETF",0.01,1,"","",0,10,"INF740KA1SZ6",79.51,63.03,79.51,63.03,"","","",0,0,0,77.11,51.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DSPSENXETF"
"17616","DSPPSU","EQ","DSP NIFTY PSU BANK ETF",0.01,1,"","",0,10,"INF740KA1SY9",57.89,43.92,57.89,43.92,"","","",0,0,0,60.15,40.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DSPPSBKETF"
"17622","IRBRE1","ID","IRB INFRASTRUCTURE RE",0.01,1,"","",0,10,"INE0C8K20042",0,0,0,0,"","","",0,0,0,0.02,0.01,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IRBIT-RE"
"17625","MOLTEK","EQ","MOLD-TEK TECHNOLOGIES LTD",0.01,1,"","",0,2,"INE835B01035",398.55,101.3,398.55,0.05,"","","",0,0,0,315.4,210.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOLDTECH"
"17627","YASCH","SM","YASONS CHEMEX CARE LTD",0.01,1,"","",0,10,"INE08S201019",0,0,42.75,26.1,"","","",0,0,0,39.65,26.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","YCCL"
"17635","ZYDWEL","EQ","ZYDUS WELLNESS LIMITED",0.01,1,"","",0,10,"INE768C01010",1790,1370.1,2476.85,195.1,"","","",0,0,0,1851.9,1234.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ZYDUSWELL"
"17641","SUNRE","EQ","SUNTECK REALTY LIMITED",0.01,1,"","",0,1,"INE805D01034",487.5,271.1,589.9,86,"","","",0,0,0,539.15,359.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUNTECK"
"17651","POKGRA","EQ","POKARNA LTD",0.01,1,"","",0,2,"INE637C01025",595.6,233.55,840.55,45.7,"","","",0,0,0,633.4,422.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","POKARNA"
"17659","UNIPHO","EQ","UNIVERSUS PHOTO IMAGINGS LTD",0.01,1,"","",0,10,"INE03V001013",578.8,350.5,988,38,"","","",0,0,0,491.15,327.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UNIVPHOTO"
"17664","SGBT36","GB","2.50% SOV. GOLD BOND 11 FEB 28",0.01,1,"","",0,1000,"IN0020190545",0,0,6100,3651.5,"","","",0,0,0,6600,5400,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBFEB28IX"
"17675","ALOIND","EQ","ALOK INDUSTRIES LIMITED",0.01,1,"","",0,1,"INE270A01029",22.4,10.1,97.39,1.4,"","","",0,0,0,21.3,14.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ALOKINDS"
"17684","SHRTEC","SM","SHRI TECHTEX LIMITED",0.01,1,"","",0,10,"INE0OMF01015",0,0,106,75,"","","",0,0,0,99.95,66.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHRITECH"
"17689","GPTINF","BE","GPT INFRAPROJECTS LTD",0.01,1,"","",0,10,"INE390G01014",116.85,42.55,124,5.88,"","","",0,0,0,114.4,109.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GPTINFRA"
"17695","VIJFIN","BE","VIJI FINANCE LIMITED",0.01,1,"","",0,1,"INE159N01027",3.55,1.5,20.36,0.2,"","","",0,0,0,1.8,1.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VIJIFIN"
"17699","BRORE1","BE","BROOKS LABORATORIES LTD RE",0.01,1,"","",0,1,"INE650L20011",34.25,7.1,34.25,7.1,"","","",0,0,0,31.25,20.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BROOKS-RE"
"17700","RELGIL","EQ","NIPPON INDIA ETF LONG TERM GIL",0.01,1,"","",0,10,"INF204KB1882",25.1,22,25.8,13.6,"","","",0,0,0,29.16,19.44,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LTGILTBEES"
"17702","ICIMID","EQ","ICICI PRU MIDCAP SELECT ETF",0.01,1,"","",0,10,"INF109KB1XT3",126,88.77,126,37.6,"","","",0,0,0,143.32,95.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ICICIMCAP"
"17704","QUECOR","EQ","QUESS CORP LIMITED",0.01,1,"","",0,10,"INE615P01015",554.45,337.55,1303.15,165,"","","",0,0,0,506.75,337.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","QUESS"
"17720","DIGLIM","BE","DIGJAM LIMITED",0.01,1,"","",0,10,"INE731U01028",147.35,72.1,362.3,0.8,"","","",0,0,0,88.55,80.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DIGJAMLMTD"
"17722","DENNET","EQ","DEN NETWORKS LIMITED",0.01,1,"","",0,10,"INE947J01015",55.35,25.2,254.4,25.2,"","","",0,0,0,60.4,40.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DEN"
"17723","VARE1","BE","VAXTEX COTFAB LIMITED RE",0.01,1,"","",0,10,"INE098220010",0.25,0.05,0.25,0.05,"","","",0,0,0,0.2,0.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VCL-RE"
"17728","ASTLIF","EQ","ASTEC LIFESCIENCES LIMITED",0.01,1,"","",0,10,"INE563J01010",2288.8,1045,2288.8,13.85,"","","",0,0,0,1526.3,1017.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASTEC"
"17735","BAFPHA","BE","BAFNA PHARMACEUTICALS LIMITED",0.01,1,"","",0,10,"INE878I01022",124.45,77.05,233.55,3.55,"","","",0,0,0,88.95,80.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BAFNAPH"
"17738","YATHOS","EQ","YATHARTH HOSPITAL TRAUMA LTD",0.01,1,"","",0,10,"INE0JO301016",426.95,306.1,426.95,306.1,"","","",0,0,0,434.15,289.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","YATHARTH"
"17747","NIILEA","EQ","NIIT LEARNING SYSTEMS LIMITED",0.01,1,"","",0,10,"INE342G01023",514,342.3,514,342.3,"","","",0,0,0,464.5,309.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIITMTS"
"17752","SHIME","EQ","SHILPA MEDICARE LIMITED",0.01,1,"","",0,1,"INE790G01031",384.5,222.6,786.9,45.03,"","","",0,0,0,431,287.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHILPAMED"
"17753","PIRRE1","BE","PIRAMAL PHARMA LIMITED RE",0.01,1,"","",0,10,"INE0DK520011",19.75,14.6,19.75,14.6,"","","",0,0,0,23.85,10.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PLPHAR-RE"
"17758","SARENE","EQ","SARDA ENERGY & MINERALS LTD",0.01,1,"","",0,1,"INE385C01021",256,82.98,256,7.11,"","","",0,0,0,258.75,172.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SARDAEN"
"17764","REFIND","EQ","REFEX INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE056I01017",924,156,924,2.13,"","","",0,0,0,554.85,502.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","REFEX"
"17766","ZEAGLO","SM","ZEAL GLOBAL SERVICES LIMITED",0.01,1,"","",0,10,"INE0PPS01018",0,0,255.75,142.5,"","","",0,0,0,251.15,167.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ZEAL"
"17770","GROTEA","EQ","THE GROB TEA COMPANY LIMITED",0.01,1,"","",0,10,"INE646C01018",1039.95,669.9,2627.6,210.3,"","","",0,0,0,1037.3,691.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GROBTEA"
"17778","ALLTER","EQ","ALLCARGO TERMINALS LTD",0.01,1,"","",0,2,"INE0NN701020",47.95,31.3,47.95,31.3,"","","",0,0,0,46.9,31.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ATL"
"17782","RELMED","EQ","RELIANCE BROADCAST NETWORK LIM",0.01,1,"","",0,5,"INE445K01018",70.5,24,308,24,"","","",0,0,0,82.85,55.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RBN"
"17795","TRAREA","EQ","TRANSINDIA REALTY LOGISTIC LTD",0.01,1,"","",0,2,"INE0O3901029",49.7,27.4,49.7,27.4,"","","",0,0,0,50.6,33.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TREL"
"17798","SOMCON","BE","SOMI CONVEYOR BELTINGS LIMITED",0.01,1,"","",0,10,"INE323J01019",116.45,32.2,116.45,9.4,"","","",0,0,0,95,86,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SOMICONVEY"
"17805","LLOST","BE","LLOYDS ENGINEERINGWORKS LTD",0.01,1,"","",0,1,"INE093R01011",59.75,12.3,59.75,0.3,"","","",0,0,0,49,44.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LLOYDSENGG"
"17808","ICPRNI","EQ","ICICI Prudential Nifty 200 ETF",0.01,1,"","",0,10,"INF109KC15T5",167.67,156.8,167.67,156.8,"","","",0,0,0,193.65,129.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ICICIQTY30"
"17818","LTINFO","EQ","LTIMINDTREE LIMITED",0.01,1,"","",0,1,"INE214T01019",5593.4,4121,7588.8,598,"","","",0,0,0,5648.4,4621.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LTIM"
"1782","KANPLA","EQ","KANPUR PLASTIPACK LIMITED",0.01,1,"","",0,10,"INE694E01014",136.05,73,204.67,64.23,"","","",0,0,0,142.7,95.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KANPRPLA"
"17825","ARSLIM","BE","ARSHIYA LIMITED",0.01,1,"","",0,2,"INE968D01022",12.1,3.5,362.9,3.5,"","","",0,0,0,4.1,3.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ARSHIYA"
"17833","AHLCON","EQ","AHLUWALIA CONTRACTS (INDIA) LT",0.01,1,"","",0,2,"INE758C01029",774.2,393.6,774.2,15.15,"","","",0,0,0,814.8,543.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AHLUCONT"
